GEO_ID,STATE,NAME,Avg Income,State Avg Tax Rate,Local Tax Rate
0500000US13009,Georgia,"Baldwin County, Georgia",45286,2.96%,2.782
0500000US13011,Georgia,"Banks County, Georgia",18510,2.96%,2.873
0500000US13013,Georgia,"Barrow County, Georgia",76887,2.96%,2.945
0500000US13015,Georgia,"Bartow County, Georgia",103620,2.96%,2.913
0500000US13017,Georgia,"Ben Hill County, Georgia",17154,2.96%,2.964
0500000US13019,Georgia,"Berrien County, Georgia",19025,2.96%,3.019
0500000US13021,Georgia,"Bibb County, Georgia",153490,2.96%,2.933
0500000US13023,Georgia,"Bleckley County, Georgia",12775,2.96%,3.028
0500000US13025,Georgia,"Brantley County, Georgia",18561,2.96%,2.729
0500000US13027,Georgia,"Brooks County, Georgia",15622,2.96%,2.993
0500000US13029,Georgia,"Bryan County, Georgia",35885,2.96%,2.947
0500000US13031,Georgia,"Bulloch County, Georgia",74782,2.96%,3.071
0500000US13033,Georgia,"Burke County, Georgia",22550,2.96%,2.831
0500000US13035,Georgia,"Butts County, Georgia",23750,2.96%,2.996
0500000US13037,Georgia,"Calhoun County, Georgia",6428,2.96%,3.038
0500000US13039,Georgia,"Camden County, Georgia",52714,2.96%,3.149
0500000US13043,Georgia,"Candler County, Georgia",10827,2.96%,2.913
0500000US13045,Georgia,"Carroll County, Georgia",116022,2.96%,3.089
0500000US13047,Georgia,"Catoosa County, Georgia",66299,2.96%,3.065
0500000US13049,Georgia,"Charlton County, Georgia",12983,2.96%,2.963
0500000US13051,Georgia,"Chatham County, Georgia",287049,2.96%,2.901
0500000US13053,Georgia,"Chattahoochee County, Georgia",10767,2.96%,2.828
0500000US13055,Georgia,"Chattooga County, Georgia",24817,2.96%,2.984
0500000US13057,Georgia,"Cherokee County, Georgia",241910,2.96%,2.782
0500000US13059,Georgia,"Clarke County, Georgia",124602,2.96%,2.963
0500000US13061,Georgia,"Clay County, Georgia",3001,2.96%,3.022
0500000US13063,Georgia,"Clayton County, Georgia",278666,2.96%,3.027
0500000US13065,Georgia,"Clinch County, Georgia",6743,2.96%,2.985
0500000US13067,Georgia,"Cobb County, Georgia",745057,2.96%,2.973
0500000US13069,Georgia,"Coffee County, Georgia",42961,2.96%,2.722
0500000US13071,Georgia,"Colquitt County, Georgia",45606,2.96%,2.96
0500000US13073,Georgia,"Columbia County, Georgia",147295,2.96%,2.895
0500000US13075,Georgia,"Cook County, Georgia",17184,2.96%,2.855
0500000US13077,Georgia,"Coweta County, Georgia",140516,2.96%,3.176
0500000US13079,Georgia,"Crawford County, Georgia",12344,2.96%,2.834
0500000US13081,Georgia,"Crisp County, Georgia",22846,2.96%,2.944
0500000US13083,Georgia,"Dade County, Georgia",16227,2.96%,2.843
0500000US13085,Georgia,"Dawson County, Georgia",23861,2.96%,3.044
0500000US13087,Georgia,"Decatur County, Georgia",26833,2.96%,2.877
0500000US13089,Georgia,"DeKalb County, Georgia",743187,2.96%,2.956
0500000US13091,Georgia,"Dodge County, Georgia",20919,2.96%,3.104
0500000US13093,Georgia,"Dooly County, Georgia",13905,2.96%,2.692
0500000US13095,Georgia,"Dougherty County, Georgia",91049,2.96%,2.969
0500000US13097,Georgia,"Douglas County, Georgia",141840,2.96%,2.879
0500000US13099,Georgia,"Early County, Georgia",10348,2.96%,3.041
0500000US13101,Georgia,"Echols County, Georgia",3994,2.96%,3.068
0500000US13103,Georgia,"Effingham County, Georgia",58689,2.96%,2.919
0500000US13105,Georgia,"Elbert County, Georgia",19212,2.96%,2.936
0500000US13107,Georgia,"Emanuel County, Georgia",22499,2.96%,2.879
0500000US13109,Georgia,"Evans County, Georgia",10727,2.96%,2.836
0500000US13111,Georgia,"Fannin County, Georgia",24925,2.96%,3.003
0500000US13113,Georgia,"Fayette County, Georgia",111369,2.96%,2.793
0500000US13115,Georgia,"Floyd County, Georgia",96824,2.96%,3.123
0500000US13117,Georgia,"Forsyth County, Georgia",219880,2.96%,2.956
0500000US13119,Georgia,"Franklin County, Georgia",22514,2.96%,2.76
0500000US13121,Georgia,"Fulton County, Georgia",1021902,2.96%,2.914
0500000US13123,Georgia,"Gilmer County, Georgia",29922,2.96%,2.938
0500000US13125,Georgia,"Glascock County, Georgia",3009,2.96%,2.91
0500000US13127,Georgia,"Glynn County, Georgia",83974,2.96%,2.902
0500000US13129,Georgia,"Gordon County, Georgia",56790,2.96%,2.873
0500000US13131,Georgia,"Grady County, Georgia",24926,2.96%,2.815
0500000US13133,Georgia,"Greene County, Georgia",16976,2.96%,2.882
0500000US13135,Georgia,"Gwinnett County, Georgia",902298,2.96%,3.114
0500000US13137,Georgia,"Habersham County, Georgia",44289,2.96%,3.104
0500000US13139,Georgia,"Hall County, Georgia",195961,2.96%,3.012
0500000US13141,Georgia,"Hancock County, Georgia",8535,2.96%,2.92
0500000US13143,Georgia,"Haralson County, Georgia",28956,2.96%,2.799
0500000US13145,Georgia,"Harris County, Georgia",33590,2.96%,2.95
0500000US13147,Georgia,"Hart County, Georgia",25631,2.96%,3.006
0500000US13149,Georgia,"Heard County, Georgia",11677,2.96%,2.901
0500000US13151,Georgia,"Henry County, Georgia",221307,2.96%,2.956
0500000US13153,Georgia,"Houston County, Georgia",151682,2.96%,3.041
0500000US13155,Georgia,"Irwin County, Georgia",9268,2.96%,2.809
0500000US13157,Georgia,"Jackson County, Georgia",65755,2.96%,2.939
0500000US13159,Georgia,"Jasper County, Georgia",13784,2.96%,2.936
0500000US13161,Georgia,"Jeff Davis County, Georgia",14991,2.96%,3.144
0500000US13163,Georgia,"Jefferson County, Georgia",15772,2.96%,2.926
0500000US13165,Georgia,"Jenkins County, Georgia",8827,2.96%,3.007
0500000US13167,Georgia,"Johnson County, Georgia",9730,2.96%,2.741
0500000US13169,Georgia,"Jones County, Georgia",28548,2.96%,3.035
0500000US13171,Georgia,"Lamar County, Georgia",18513,2.96%,3.213
0500000US13173,Georgia,"Lanier County, Georgia",10366,2.96%,2.816
0500000US13175,Georgia,"Laurens County, Georgia",47418,2.96%,2.859
0500000US13177,Georgia,"Lee County, Georgia",29348,2.96%,2.862
0500000US13179,Georgia,"Liberty County, Georgia",62108,2.96%,3.065
0500000US13181,Georgia,"Lincoln County, Georgia",7799,2.96%,2.868
0500000US13183,Georgia,"Long County, Georgia",18156,2.96%,2.969
0500000US13185,Georgia,"Lowndes County, Georgia",114582,2.96%,2.877
0500000US13187,Georgia,"Lumpkin County, Georgia",31951,2.96%,3.043
0500000US13189,Georgia,"McDuffie County, Georgia",21498,2.96%,2.893
0500000US13191,Georgia,"McIntosh County, Georgia",14120,2.96%,3.336
0500000US13193,Georgia,"Macon County, Georgia",13480,2.96%,2.923
0500000US13195,Georgia,"Madison County, Georgia",28900,2.96%,3.038
0500000US13197,Georgia,"Marion County, Georgia",8484,2.96%,2.923
0500000US13199,Georgia,"Meriwether County, Georgia",21113,2.96%,3.067
0500000US13201,Georgia,"Miller County, Georgia",5836,2.96%,2.873
0500000US13205,Georgia,"Mitchell County, Georgia",22432,2.96%,3.115
0500000US13207,Georgia,"Monroe County, Georgia",27010,2.96%,3.012
0500000US13209,Georgia,"Montgomery County, Georgia",9036,2.96%,3.112
0500000US13211,Georgia,"Morgan County, Georgia",18235,2.96%,2.88
0500000US13213,Georgia,"Murray County, Georgia",39557,2.96%,2.831
0500000US13215,Georgia,"Muscogee County, Georgia",196670,2.96%,2.997
0500000US13217,Georgia,"Newton County, Georgia",106497,2.96%,2.882
0500000US13219,Georgia,"Oconee County, Georgia",37017,2.96%,3.034
0500000US13221,Georgia,"Oglethorpe County, Georgia",14784,2.96%,2.862
0500000US13223,Georgia,"Paulding County, Georgia",155840,2.96%,2.628
0500000US13225,Georgia,"Peach County, Georgia",26966,2.96%,2.932
0500000US13227,Georgia,"Pickens County, Georgia",30832,2.96%,2.861
0500000US13229,Georgia,"Pierce County, Georgia",19164,2.96%,2.923
0500000US13231,Georgia,"Pike County, Georgia",18082,2.96%,2.88
0500000US13233,Georgia,"Polk County, Georgia",41621,2.96%,3.243
0500000US13235,Georgia,"Pulaski County, Georgia",11295,2.96%,2.976
0500000US13237,Georgia,"Putnam County, Georgia",21503,2.96%,2.785
0500000US13241,Georgia,"Rabun County, Georgia",16457,2.96%,3.149
0500000US13243,Georgia,"Randolph County, Georgia",7087,2.96%,2.87
0500000US13245,Georgia,"Richmond County, Georgia",201463,2.96%,3.086
0500000US13247,Georgia,"Rockdale County, Georgia",89011,2.96%,3.09
0500000US13249,Georgia,"Schley County, Georgia",5211,2.96%,3.078
0500000US13251,Georgia,"Screven County, Georgia",13990,2.96%,3.01
0500000US13253,Georgia,"Seminole County, Georgia",8437,2.96%,3.04
0500000US13255,Georgia,"Spalding County, Georgia",64719,2.96%,3.071
0500000US13257,Georgia,"Stephens County, Georgia",25676,2.96%,2.922
0500000US13259,Georgia,"Stewart County, Georgia",6042,2.96%,3.148
0500000US13261,Georgia,"Sumter County, Georgia",30352,2.96%,2.843
0500000US13263,Georgia,"Talbot County, Georgia",6378,2.96%,2.99
0500000US13267,Georgia,"Tattnall County, Georgia",25353,2.96%,2.942
0500000US13269,Georgia,"Taylor County, Georgia",8193,2.96%,2.954
0500000US13271,Georgia,"Telfair County, Georgia",16115,2.96%,3.129
0500000US13273,Georgia,"Terrell County, Georgia",8859,2.96%,2.899
0500000US13275,Georgia,"Thomas County, Georgia",44730,2.96%,2.719
0500000US13277,Georgia,"Tift County, Georgia",40510,2.96%,3.084
0500000US13279,Georgia,"Toombs County, Georgia",27048,2.96%,2.93
0500000US13281,Georgia,"Towns County, Georgia",11417,2.96%,2.935
0500000US13283,Georgia,"Treutlen County, Georgia",6777,2.96%,2.978
0500000US13285,Georgia,"Troup County, Georgia",69774,2.96%,2.904
0500000US13287,Georgia,"Turner County, Georgia",7962,2.96%,3.007
0500000US13289,Georgia,"Twiggs County, Georgia",8284,2.96%,3.121
0500000US13291,Georgia,"Union County, Georgia",22775,2.96%,2.975
0500000US13293,Georgia,"Upson County, Georgia",26216,2.96%,2.848
0500000US13295,Georgia,"Walker County, Georgia",68824,2.96%,2.856
0500000US13297,Georgia,"Walton County, Georgia",90132,2.96%,3.152
0500000US13299,Georgia,"Ware County, Georgia",35599,2.96%,2.781
0500000US13301,Georgia,"Warren County, Georgia",5346,2.96%,3.033
0500000US13303,Georgia,"Washington County, Georgia",20461,2.96%,2.92
0500000US13305,Georgia,"Wayne County, Georgia",29767,2.96%,3.194
0500000US13307,Georgia,"Webster County, Georgia",2613,2.96%,3.049
0500000US13309,Georgia,"Wheeler County, Georgia",7939,2.96%,2.994
0500000US13311,Georgia,"White County, Georgia",28928,2.96%,3.26
0500000US13313,Georgia,"Whitfield County, Georgia",103849,2.96%,2.8
0500000US13315,Georgia,"Wilcox County, Georgia",8846,2.96%,3.074
0500000US13317,Georgia,"Wilkes County, Georgia",9884,2.96%,2.975
0500000US13319,Georgia,"Wilkinson County, Georgia",9078,2.96%,2.994
0500000US13321,Georgia,"Worth County, Georgia",20656,2.96%,2.812
0500000US13265,Georgia,"Taliaferro County, Georgia",1665,2.96%,3.111
0500000US13239,Georgia,"Quitman County, Georgia",2276,2.96%,3.164
0500000US15001,Hawaii,"Hawaii County, Hawaii",197658,0.35%,0.37
0500000US15003,Hawaii,"Honolulu County, Hawaii",987638,0.35%,0.331
0500000US15007,Hawaii,"Kauai County, Hawaii",71377,0.35%,0.353
0500000US15009,Hawaii,"Maui County, Hawaii",165281,0.35%,0.356
0500000US15005,Hawaii,"Kalawao County, Hawaii",75,0.35%,0.339
0500000US16001,Idaho,"Ada County, Idaho",446052,0.01%,0.01
0500000US16003,Idaho,"Adams County, Idaho",4019,0.01%,0.01
0500000US16005,Idaho,"Bannock County, Idaho",85065,0.01%,0.01
0500000US16007,Idaho,"Bear Lake County, Idaho",5962,0.01%,0.01
0500000US16009,Idaho,"Benewah County, Idaho",9086,0.01%,0.01
0500000US16011,Idaho,"Bingham County, Idaho",45551,0.01%,0.01
0500000US16013,Idaho,"Blaine County, Idaho",21994,0.01%,0.01
0500000US16015,Idaho,"Boise County, Idaho",7163,0.01%,0.01
0500000US16017,Idaho,"Bonner County, Idaho",42711,0.01%,0.01
0500000US16019,Idaho,"Bonneville County, Idaho",112397,0.01%,0.01
0500000US16021,Idaho,"Boundary County, Idaho",11549,0.01%,0.01
0500000US16023,Idaho,"Butte County, Idaho",2602,0.01%,0.01
0500000US16027,Idaho,"Canyon County, Idaho",212230,0.01%,0.01
0500000US16029,Idaho,"Caribou County, Idaho",6918,0.01%,0.01
0500000US16031,Idaho,"Cassia County, Idaho",23615,0.01%,0.01
0500000US16035,Idaho,"Clearwater County, Idaho",8640,0.01%,0.01
0500000US16037,Idaho,"Custer County, Idaho",4141,0.01%,0.009
0500000US16039,Idaho,"Elmore County, Idaho",26433,0.01%,0.01
0500000US16041,Idaho,"Franklin County, Idaho",13279,0.01%,0.01
0500000US16043,Idaho,"Fremont County, Idaho",12965,0.01%,0.011
0500000US16045,Idaho,"Gem County, Idaho",17052,0.01%,0.01
0500000US16047,Idaho,"Gooding County, Idaho",15169,0.01%,0.011
0500000US16049,Idaho,"Idaho County, Idaho",16337,0.01%,0.01
0500000US16051,Idaho,"Jefferson County, Idaho",27969,0.01%,0.011
0500000US16053,Idaho,"Jerome County, Idaho",23431,0.01%,0.01
0500000US16055,Idaho,"Kootenai County, Idaho",153605,0.01%,0.01
0500000US16057,Idaho,"Latah County, Idaho",39239,0.01%,0.01
0500000US16059,Idaho,"Lemhi County, Idaho",7798,0.01%,0.01
0500000US16061,Idaho,"Lewis County, Idaho",3845,0.01%,0.01
0500000US16063,Idaho,"Lincoln County, Idaho",5321,0.01%,0.01
0500000US16065,Idaho,"Madison County, Idaho",38705,0.01%,0.01
0500000US16067,Idaho,"Minidoka County, Idaho",20615,0.01%,0.01
0500000US16069,Idaho,"Nez Perce County, Idaho",40155,0.01%,0.01
0500000US16071,Idaho,"Oneida County, Idaho",4326,0.01%,0.009
0500000US16073,Idaho,"Owyhee County, Idaho",11455,0.01%,0.01
0500000US16075,Idaho,"Payette County, Idaho",23041,0.01%,0.01
0500000US16077,Idaho,"Power County, Idaho",7713,0.01%,0.01
0500000US16079,Idaho,"Shoshone County, Idaho",12526,0.01%,0.011
0500000US16081,Idaho,"Teton County, Idaho",11080,0.01%,0.009
0500000US16083,Idaho,"Twin Falls County, Idaho",83666,0.01%,0.01
0500000US16085,Idaho,"Valley County, Idaho",10401,0.01%,0.01
0500000US16087,Idaho,"Washington County, Idaho",10025,0.01%,0.01
0500000US16025,Idaho,"Camas County, Idaho",886,0.01%,0.01
0500000US16033,Idaho,"Clark County, Idaho",1077,0.01%,0.01
0500000US17001,Illinois,"Adams County, Illinois",66427,1.94%,1.99
0500000US17003,Illinois,"Alexander County, Illinois",6532,1.94%,1.796
0500000US17005,Illinois,"Bond County, Illinois",16712,1.94%,1.947
0500000US17007,Illinois,"Boone County, Illinois",53606,1.94%,1.966
0500000US17009,Illinois,"Brown County, Illinois",6675,1.94%,1.896
0500000US17011,Illinois,"Bureau County, Illinois",33381,1.94%,1.883
0500000US17013,Illinois,"Calhoun County, Illinois",4858,1.94%,1.984
0500000US17015,Illinois,"Carroll County, Illinois",14562,1.94%,1.9
0500000US17017,Illinois,"Cass County, Illinois",12665,1.94%,1.889
0500000US17019,Illinois,"Champaign County, Illinois",209448,1.94%,1.979
0500000US17021,Illinois,"Christian County, Illinois",33231,1.94%,1.773
0500000US17023,Illinois,"Clark County, Illinois",15836,1.94%,2.007
0500000US17025,Illinois,"Clay County, Illinois",13338,1.94%,1.879
0500000US17027,Illinois,"Clinton County, Illinois",37628,1.94%,1.938
0500000US17029,Illinois,"Coles County, Illinois",51736,1.94%,1.938
0500000US17031,Illinois,"Cook County, Illinois",5223719,1.94%,2.014
0500000US17033,Illinois,"Crawford County, Illinois",19088,1.94%,1.872
0500000US17035,Illinois,"Cumberland County, Illinois",10865,1.94%,2.132
0500000US17037,Illinois,"DeKalb County, Illinois",104200,1.94%,1.965
0500000US17039,Illinois,"De Witt County, Illinois",16042,1.94%,2.179
0500000US17041,Illinois,"Douglas County, Illinois",19714,1.94%,1.909
0500000US17043,Illinois,"DuPage County, Illinois",931743,1.94%,2.024
0500000US17045,Illinois,"Edgar County, Illinois",17539,1.94%,1.964
0500000US17047,Illinois,"Edwards County, Illinois",6507,1.94%,1.99
0500000US17049,Illinois,"Effingham County, Illinois",34174,1.94%,1.945
0500000US17051,Illinois,"Fayette County, Illinois",21724,1.94%,1.769
0500000US17053,Illinois,"Ford County, Illinois",13398,1.94%,1.956
0500000US17055,Illinois,"Franklin County, Illinois",39127,1.94%,2.005
0500000US17057,Illinois,"Fulton County, Illinois",35418,1.94%,2.019
0500000US17059,Illinois,"Gallatin County, Illinois",5157,1.94%,2.011
0500000US17061,Illinois,"Greene County, Illinois",13218,1.94%,1.889
0500000US17063,Illinois,"Grundy County, Illinois",50509,1.94%,1.956
0500000US17065,Illinois,"Hamilton County, Illinois",8221,1.94%,1.949
0500000US17067,Illinois,"Hancock County, Illinois",18112,1.94%,1.906
0500000US17069,Illinois,"Hardin County, Illinois",4009,1.94%,1.929
0500000US17071,Illinois,"Henderson County, Illinois",6884,1.94%,1.968
0500000US17073,Illinois,"Henry County, Illinois",49464,1.94%,1.871
0500000US17075,Illinois,"Iroquois County, Illinois",28169,1.94%,1.958
0500000US17077,Illinois,"Jackson County, Illinois",58551,1.94%,1.873
0500000US17079,Illinois,"Jasper County, Illinois",9598,1.94%,2.044
0500000US17081,Illinois,"Jefferson County, Illinois",38169,1.94%,1.897
0500000US17083,Illinois,"Jersey County, Illinois",22069,1.94%,1.995
0500000US17085,Illinois,"Jo Daviess County, Illinois",21834,1.94%,1.886
0500000US17087,Illinois,"Johnson County, Illinois",12602,1.94%,1.926
0500000US17089,Illinois,"Kane County, Illinois",530839,1.94%,1.987
0500000US17091,Illinois,"Kankakee County, Illinois",111061,1.94%,1.88
0500000US17093,Illinois,"Kendall County, Illinois",124626,1.94%,1.925
0500000US17095,Illinois,"Knox County, Illinois",50999,1.94%,1.887
0500000US17097,Illinois,"Lake County, Illinois",703619,1.94%,2.031
0500000US17099,Illinois,"LaSalle County, Illinois",110401,1.94%,1.979
0500000US17101,Illinois,"Lawrence County, Illinois",16189,1.94%,1.979
0500000US17103,Illinois,"Lee County, Illinois",34527,1.94%,1.912
0500000US17105,Illinois,"Livingston County, Illinois",36324,1.94%,1.887
0500000US17107,Illinois,"Logan County, Illinois",29207,1.94%,1.851
0500000US17109,Illinois,"McDonough County, Illinois",30875,1.94%,2.077
0500000US17111,Illinois,"McHenry County, Illinois",307789,1.94%,1.986
0500000US17113,Illinois,"McLean County, Illinois",173219,1.94%,1.929
